ISBN;Title;Authors;Publisher;Edition;Location;Genre;Price;MaxLoanDays;MediaType;CreatedBy
1981111727;Reisetagebuch;#GoodMemos Reise-Abschiedsgeschenke|Reisetagebuch zum Ausfüllen;CreateSpace Independent Publishing Platform;21;Shelf-25;Diverses;25.19;14;Magazin;import
9781495998324;Mauritius North;Llewelyn Pritchard;CreateSpace Independent Publishing Platform;21;Shelf-33;Diverses;37.32;14;DVD;import
9781495998324;Mauritius North;Llewelyn Pritchard;CreateSpace Independent Publishing Platform;21;Shelf-6;Diverses;10.65;14;Book;import
9781657288461;"Kalligraphie &#65533;bungsbl&#65533;tter";Schoner Schreiben Publishing;Independently published;21;Shelf-28;Diverses;23.58;14;Book;import
9781657288461;"Kalligraphie &#65533;bungsbl&#65533;tter";Schoner Schreiben Publishing;Independently published;21;Shelf-0;Diverses;34.75;14;Book;import
1648734618;SHORT LOVELY SEXY LOVE MAKINGS;Alborz Azar;Writers Publishing House;21;Shelf-34;Fiction, erotica, general;21.66;14;Book;import
1648734618;SHORT LOVELY SEXY LOVE MAKINGS;Alborz Azar;Writers Publishing House;21;Shelf-17;Fiction, erotica, general;40.87;14;Book;import
1648734618;SHORT LOVELY SEXY LOVE MAKINGS;Alborz Azar;Writers Publishing House;21;Shelf-29;Fiction, erotica, general;37.54;14;DVD;import
9781729776377;2019 Kalender and Notizbuch;brid;CreateSpace Independent Publishing Platform;21;Shelf-18;Diverses;23.50;14;Book;import
381143795X;Grundrechte, Staatsrecht II;Bodo Pieroth;C.F. Müller;20;Shelf-27;Civil rights;26.86;14;DVD;import
9781481464185;Every Hidden Thing;Kenneth Oppel;Dressler Cecilie;8;Shelf-13;Dinosaurs;19.12;14;Magazin;import
9782266246880;Demain;Guillaume Musso;Nhà xuất bản Hội Nhà Văn;6;Shelf-32;Online dating;18.29;14;Book;import
9781118874196;Android tablets for dummies;Dan Gookin;John Wiley & Sons Inc;18;Shelf-14;Electronic books;44.02;14;E-Book;import
8308065384;Blå;Maja Lunde;Wydawnictwo Literackie;15;Shelf-3;Fathers and daughters, fiction;18.35;14;E-Book;import
3662565080;Fundamentals of Business Process Management;Marlon Dumas;Springer Berlin Heidelberg;6;Shelf-28;Information systems;32.56;14;DVD;import
9780330248006;The hard life;Flann O'Brien;MacGibbon & Kee;13;Shelf-22;Brothers;26.44;14;E-Book;import
9507319123;A woman looking at men looking at women;Siri Hustvedt;SEIX BARRAL;12;Shelf-22;Feminism and art;31.20;14;Magazin;import
0062270192;Murder 101;Faye Kellerman;HarperAudio;13;Shelf-14;Murder;10.28;14;E-Book;import
0062270192;Murder 101;Faye Kellerman;HarperAudio;13;Shelf-6;Murder;25.11;14;E-Book;import
3453161939;Nachtlicht;Jack Vance|Jay Rawlins|Annemarie van Ewyck;Spatterlight Press;11;Shelf-10;Fiction;19.51;14;Book;import
1788739817;Feminist City;Leslie Kern;Unrast Verlag;5;Shelf-18;Social history;13.92;14;E-Book;import
9798645915902;Liniert-Block;Jan Book;Independently Published;21;Shelf-37;Diverses;18.23;14;E-Book;import
1690820918;Vokabelheft DIN A5;VokabelnFirst Publications;Independently Published;21;Shelf-4;Diverses;37.07;14;Book;import
9780241349564;Sea of Greed;Clive Cussler|Graham Brown;Penguin Books, Limited;13;Shelf-40;Marine scientists;30.59;14;Book;import
9780586217795;Amateur City;Katherine V. Forrest;Grafton;8;Shelf-29;Fiction;15.33;14;Book;import
3548288464;The unexpected inheritance of Inspector Chopra;Vaseem Khan;Ullstein Taschenbuch;3;Shelf-9;Ex-police officers;21.15;14;Magazin;import
3548288464;The unexpected inheritance of Inspector Chopra;Vaseem Khan;Ullstein Taschenbuch;3;Shelf-13;Ex-police officers;30.62;14;Book;import
9781847948137;Erebus;Michael Palin;Ático de los libros;7;Shelf-23;Erebus (Ship);35.29;14;E-Book;import
9781847948137;Erebus;Michael Palin;Ático de los libros;7;Shelf-4;Erebus (Ship);21.02;14;Magazin;import
9781847948137;Erebus;Michael Palin;Ático de los libros;7;Shelf-26;Erebus (Ship);30.91;14;DVD;import
9783111037714;Shakspeare's Dramatische Werke;William Shakespeare|August Wilhelm Schlegel|Ludwig Tieck;de Gruyter GmbH, Walter;20;Shelf-22;Diverses;38.86;14;Book;import
9781101003671;Line of control;Jeff Rovin;Penguin USA;6;Shelf-22;Crisis management in government;38.95;14;DVD;import
9783811456907;Strafrecht, besonderer Teil;Johannes Wessels;Müller, Juristischer Verlag;19;Shelf-28;Criminal law;28.63;14;DVD;import
9780006116219;I Know My Love;Catherine Gaskin;A Fawcett Crest Book/ Fawcett Publications Inc;14;Shelf-29;Fiction in English;31.34;14;DVD;import
9783596108923;Dead romantic;Simon Brett|Jan Ashdown;BBC;14;Shelf-7;Large type books;43.93;14;E-Book;import
9780451452481;Ice Crown;Andre Norton;Erich Pabel Verlag;13;Shelf-2;Science fiction;23.50;14;Magazin;import
9780451452481;Ice Crown;Andre Norton;Erich Pabel Verlag;13;Shelf-11;Science fiction;41.45;14;Book;import
0937134023;Songs of the soul;Yogananda Paramahansa;Kessinger Publishing, LLC;10;Shelf-17;Poetry;14.66;14;Magazin;import
9780606094498;I See a Song;Eric Carle;Scholastic;9;Shelf-27;Fiction;37.83;14;Magazin;import
9780606094498;I See a Song;Eric Carle;Scholastic;9;Shelf-32;Fiction;37.89;14;Magazin;import
8484323692;Story of Mathematics;Ian Stewart;Ed Zahar;9;Shelf-9;Mathematics;20.71;14;Book;import
9781582881294;The Suspect;Michael Robotham;Little, Brown Book Group;6;Shelf-21;Nurses;25.27;14;Magazin;import
9783548018980;One across, two down;Ruth Rendell;Bantam;18;Shelf-15;Mystery;21.64;14;Magazin;import
9783548018980;One across, two down;Ruth Rendell;Bantam;18;Shelf-32;Mystery;44.08;14;E-Book;import
0439046165;Pippi Långstrump har julgransplundring;Astrid Lindgren;Scholastic;12;Shelf-36;Christmas;34.55;14;DVD;import
0439046165;Pippi Långstrump har julgransplundring;Astrid Lindgren;Scholastic;12;Shelf-13;Christmas;37.89;14;E-Book;import
1572703504;The Hand in the Glove (Stout, Rex);Rex Stout;G.K. Hall;12;Shelf-19;American fiction;32.76;14;E-Book;import
9781420927450;Topics;Aristotle;In aedibus B.G. Teubneri;17;Shelf-16;Ancient Logic;30.15;14;Book;import
9781420927450;Topics;Aristotle;In aedibus B.G. Teubneri;17;Shelf-22;Ancient Logic;33.21;14;E-Book;import
1449345042;Version control with Git;Jon Loeliger;O'Reilly;10;Shelf-3;Software engineering;17.88;14;Magazin;import
9784444400367;The Death of Sleep;Anne McCaffrey|Jody Lynn Nye;Orbit;9;Shelf-1;Pirates;22.30;14;E-Book;import
1419763865;グラスホッパー;Kōtarō Isaka;Hoffmann & Campe;10;Shelf-3;Fiction, thrillers, crime;44.43;14;Book;import
9021800977;Capital Crimes;Jonathan Kellerman|Faye Kellerman|Jonathan Kellerman;Random House;17;Shelf-21;Murder;40.72;14;Book;import
9021800977;Capital Crimes;Jonathan Kellerman|Faye Kellerman|Jonathan Kellerman;Random House;17;Shelf-7;Murder;19.04;14;DVD;import
9780722130018;Tactics of Mistake;Gordon R. Dickson;Erich Pabel Verlag;14;Shelf-2;American Science fiction;12.82;14;DVD;import
9780722130018;Tactics of Mistake;Gordon R. Dickson;Erich Pabel Verlag;14;Shelf-29;American Science fiction;43.99;14;E-Book;import
9780380000678;Wall of eyes;Margaret Millar;Random House;9;Shelf-26;Fiction, mystery & detective, general;23.20;14;Book;import
9781860498534;Amanecer en el desierto;Waris Dirie|D'Haem, Jeanne/ Dirie, Waris;Maeva;19;Shelf-37;Models (persons), biography;15.39;14;DVD;import
0857893718;Der Augensammler;Sebastian Fitzek;Knaur Taschenbuch Verlag;11;Shelf-24;Suspense fiction;14.45;14;Book;import
0857893718;Der Augensammler;Sebastian Fitzek;Knaur Taschenbuch Verlag;11;Shelf-31;Suspense fiction;16.99;14;Book;import
0857893718;Der Augensammler;Sebastian Fitzek;Knaur Taschenbuch Verlag;11;Shelf-17;Suspense fiction;37.76;14;E-Book;import
3110578751;Aristoteles;Otfried Höffe;de Gruyter GmbH, Walter;8;Shelf-19;Pens©♭e politique et sociale;42.94;14;E-Book;import
3110578751;Aristoteles;Otfried Höffe;de Gruyter GmbH, Walter;8;Shelf-35;Pens©♭e politique et sociale;38.56;14;Book;import
8432227722;Der Mann ohne Eigenschaften;Robert Musil;Seix Barral;8;Shelf-6;psychological fiction;42.78;14;Magazin;import
8131905497;Psychic Disorders & Homoeopathy;Dr. P. S. Sinha;B. Jain Publishers (P) Ltd.;17;Shelf-39;Homoeopathy;25.19;14;E-Book;import
9781408352892;Beast Quest;Adam Blade;Loewe [Bindlach];7;Shelf-10;Juvenile fiction;26.83;14;DVD;import
9781568581057;The Mystery of the Aleph;Amir D. Aczel;Barnes and Noble;4;Shelf-19;Cabala;16.69;14;E-Book;import
9780385691420;Never Saw It Coming;Linwood Barclay;Anchor Canada;14;Shelf-24;Swindlers and swindling;36.57;14;Book;import
1846164869;Beast Quest;Adam Blade;Beyaz Balina Yayinlari;13;Shelf-0;Elenna (Fictitious character : Blade);23.09;14;Magazin;import
1846164869;Beast Quest;Adam Blade;Beyaz Balina Yayinlari;13;Shelf-30;Elenna (Fictitious character : Blade);34.88;14;Magazin;import
978-0000000000;Westdeutsche Zeitschrift für Geschichte und Kunst;Unbekannt;F. Lintz;21;Shelf-0;Diverses;17.84;14;Magazin;import
9788831728188;Selfies;Jussi Adler-Olsen;LGF;8;Shelf-22;Diverses;36.12;14;Magazin;import
275781012X;Double homicide;Faye Kellerman|Jonathan Kellerman;Grand Central Publishing;17;Shelf-39;American Detective and mystery stories;22.16;14;Book;import
978-0000000000;"Monatschrift für das Forst-und Jagdwesen... 1.-22 Jahrg.; 1857-1878";Franz Bauer;H. Lindemann [etc.;21;Shelf-13;Diverses;15.60;14;Book;import
9781612181929;Cinderella;Evan Hunter;Dove Entertainment Inc;13;Shelf-3;Trials (Murder);38.71;14;DVD;import
9780745105598;The case of the blonde bonanza;Erle Stanley Gardner;Ullstein;13;Shelf-31;Fiction;12.37;14;DVD;import
9780306700255;Musik-Lexikon;Hugo Riemann;Verlag des Bibliographischen Instituts;21;Shelf-15;Music;20.39;14;Magazin;import
9782262043810;Anmerkungen zu Hitler;Sebastian Haffner;Shoḳen;21;Shelf-20;Heads of state;13.03;14;Book;import
9781612181660;Heat;Evan Hunter;Coronet;17;Shelf-28;Fiction;24.48;14;Magazin;import
9783793092865;Briefwechsel;Hugo von Hofmannsthal;L. Schneider;19;Shelf-25;Austrian Authors;16.28;14;Magazin;import
9783540674580;Quantenmechanik;Walter Greiner|Berndt Müller;Springer;7;Shelf-13;Quantum theory;35.16;14;Magazin;import
9780898755084;Pedagogicheskai͡a︡ poėma;Anton Semenovich Makarenko;Klett-Cotta;17;Shelf-37;Kolonii︠a︡ imeni M. Horʹkoho;38.00;14;Magazin;import
9783458360131;Der Fall Deruga, Roman;Ricarda Huch;Ullstein Verlag;19;Shelf-19;Diverses;24.45;14;DVD;import
0306774208;Schubert;Otto Erich Deutsch;A. & C. Black;17;Shelf-24;Composers;28.05;14;DVD;import
2702119646;The Glass Cell;Patricia Highsmith;Poche;15;Shelf-11;Judicial error;25.38;14;E-Book;import
2702119646;The Glass Cell;Patricia Highsmith;Poche;15;Shelf-5;Judicial error;22.61;14;E-Book;import
9643060586;The Gulistān;Saʻdī.;Trübner & Co.;17;Shelf-12;Aphorisms and apothegms;13.09;14;DVD;import
9780140060065;Other People;Martin Amis;Vintage Books;16;Shelf-0;Crimes against;23.70;14;DVD;import
9782259002554;La loi du désert;Christian Jacq;Droemer Knaur;18;Shelf-2;Historia;12.19;14;E-Book;import
9782259002554;La loi du désert;Christian Jacq;Droemer Knaur;18;Shelf-7;Historia;23.30;14;E-Book;import
9782259002554;La loi du désert;Christian Jacq;Droemer Knaur;18;Shelf-10;Historia;19.47;14;E-Book;import
9780875805528;Zapechatlennyĭ trud;Vera Figner;Ṿeḳer;17;Shelf-36;Biography;32.95;14;E-Book;import
3423043032;Scholastik;Josef Pieper;Deutscher Taschenfuch Verlag;15;Shelf-33;Scholasticism;29.83;14;E-Book;import
3110067404;Reallexikon Der Germanischen Altertumskunde;Johannes Hoops;de Gruyter;21;Shelf-7;Germanic antiquities;35.83;14;Magazin;import
9783791359809;Thomas Ruff;Thomas Ruff|Ute Eskildsen|Per Boym|Valeria Liebermann|Matthias Winzen|Giancarlo Cosenza|Luigi Cosenza|Giovanni Leoni;Nepente;17;Shelf-23;Architectural photography;16.03;14;DVD;import
9789997539489;The  merry men, and other tales and fables;Robert Louis Stevenson;C. Scribner's Sons;20;Shelf-38;Fiction;11.43;14;Magazin;import
3453116852;Star Wars - Corellian Trilogy - Assault at Selonia;Roger MacBride Allen;Fleuve noir;9;Shelf-28;Fiction;18.48;14;DVD;import
3453116852;Star Wars - Corellian Trilogy - Assault at Selonia;Roger MacBride Allen;Fleuve noir;9;Shelf-22;Fiction;26.31;14;Magazin;import
3423241357;Courtney Love;Poppy Z. Brite;Orion Publishing Group, Limited;8;Shelf-33;Biography;36.31;14;E-Book;import
3423241357;Courtney Love;Poppy Z. Brite;Orion Publishing Group, Limited;8;Shelf-22;Biography;22.90;14;E-Book;import
9780874772463;Brazilian Adventure;Peter Fleming;C. Scribner's Sons;13;Shelf-13;Brazil;39.63;14;DVD;import
8804578297;At risk;Patricia Cornwell;G. P. Putnam's Sons;8;Shelf-38;Fiction;14.51;14;DVD;import
8804578297;At risk;Patricia Cornwell;G. P. Putnam's Sons;8;Shelf-3;Fiction;28.11;14;E-Book;import
8804578297;At risk;Patricia Cornwell;G. P. Putnam's Sons;8;Shelf-35;Fiction;14.67;14;Book;import
9782277234883;The Scent of Roses;Barbara Cartland;Éd. J'ai lu;5;Shelf-10;Romance Fiction;35.36;14;Book;import
141043639X;Die Mittagsfrau;Julia Franck|Pilar Estelrich Arce;Wereldbibliotheek;15;Shelf-20;German Fiction;40.63;14;E-Book;import
141043639X;Die Mittagsfrau;Julia Franck|Pilar Estelrich Arce;Wereldbibliotheek;15;Shelf-15;German Fiction;39.38;14;Book;import
0405053258;The Desert and the Sown;Gertrude Lowthian Bell;Adamant Media Corporation;10;Shelf-34;Description and travel;40.73;14;Book;import
0405053258;The Desert and the Sown;Gertrude Lowthian Bell;Adamant Media Corporation;10;Shelf-27;Description and travel;29.69;14;Magazin;import
9780439059466;Ginger;Charlotte Voake;Scholastic;10;Shelf-9;Cats;42.82;14;DVD;import
9780439059466;Ginger;Charlotte Voake;Scholastic;10;Shelf-31;Cats;13.30;14;Book;import
978-0000000000;Abhandlungen der Königlichen Gesellschaft der Wissenschaften zu Göttingen;Akademie der Wissenschaften in Göttingen|Königliche Gesellschaft der Wissenschaften zu Göttingen;Göttingen.;20;Shelf-11;Science;41.47;14;E-Book;import
9780743435994;The Service of the Sword;David Weber|Jane Lindskold|Timothy Zahn|John Ringo|Victor Mitchell|Eric Flint|Kevin T. Collins|Khristine Hvam|Allyson Johnson|L.J. Ganser;Baen;5;Shelf-5;American Science fiction;36.36;14;DVD;import
9780743435994;The Service of the Sword;David Weber|Jane Lindskold|Timothy Zahn|John Ringo|Victor Mitchell|Eric Flint|Kevin T. Collins|Khristine Hvam|Allyson Johnson|L.J. Ganser;Baen;5;Shelf-17;American Science fiction;12.76;14;Magazin;import
9780743435994;The Service of the Sword;David Weber|Jane Lindskold|Timothy Zahn|John Ringo|Victor Mitchell|Eric Flint|Kevin T. Collins|Khristine Hvam|Allyson Johnson|L.J. Ganser;Baen;5;Shelf-26;American Science fiction;14.53;14;E-Book;import
1476736286;Shadow Of Freedom;David Weber;Baen Books;6;Shelf-23;Women soldiers;29.94;14;Book;import
9781469201702;A beautiful friendship;David Weber|Khristine Hvam;Bastei Lübbe Taschenbuch;5;Shelf-38;Science fiction;30.15;14;DVD;import
9780670574759;Presidential mission;Upton Sinclair;Curtis Books;20;Shelf-32;Fiction, general;30.60;14;Book;import
9780670574759;Presidential mission;Upton Sinclair;Curtis Books;20;Shelf-22;Fiction, general;26.87;14;Magazin;import
9780810910041;Byzantine architecture;Cyril Alexander Mango;Electa Editrice;5;Shelf-26;History;36.77;14;Book;import
3548106498;Pick-up;Charles Ray Willeford;Blackmask Online;12;Shelf-6;collectionID:Sleazy_pulp;31.92;14;DVD;import
3548106498;Pick-up;Charles Ray Willeford;Blackmask Online;12;Shelf-25;collectionID:Sleazy_pulp;25.73;14;Book;import
0524036586;Deutsche Geschichte im Zeitalter der Reformation;Leopold von Ranke;Drei Masken Verlag;21;Shelf-38;Reformation;28.39;14;DVD;import
0524036586;Deutsche Geschichte im Zeitalter der Reformation;Leopold von Ranke;Drei Masken Verlag;21;Shelf-13;Reformation;14.01;14;Magazin;import
9789500416443;Illustrated babywatching;Desmond Morris;Arnoldo Mandadori;13;Shelf-30;Infants;39.69;14;E-Book;import
1434400905;Hero and Leander;Christopher Marlowe;imprinted at the Ballantyne Press;16;Shelf-4;Poetry;16.80;14;E-Book;import
9780099477563;Zuckerman unbound;Philip Roth;Gallimard;14;Shelf-20;Fiction;23.42;14;Book;import
9780099477563;Zuckerman unbound;Philip Roth;Gallimard;14;Shelf-24;Fiction;21.27;14;E-Book;import
9780099477563;Zuckerman unbound;Philip Roth;Gallimard;14;Shelf-39;Fiction;39.80;14;Magazin;import
9780785700159;Tumbling;Diane McKinney-Whetstone;Tandem Library;7;Shelf-27;African American families;16.76;14;E-Book;import
9780785700159;Tumbling;Diane McKinney-Whetstone;Tandem Library;7;Shelf-6;African American families;44.20;14;DVD;import
9780785700159;Tumbling;Diane McKinney-Whetstone;Tandem Library;7;Shelf-16;African American families;44.53;14;Book;import
9783865660381;A Promise Is a Promise;KNISTER|Ève Tharlet;Minedition;3;Shelf-11;picture books;24.41;14;Magazin;import
3492044743;Anleitung zum Unglücklichsein;Paul Watzlawick;Deutscher Bücherbund;5;Shelf-3;Conduct of life;29.00;14;Magazin;import
3423125934;Aus dem Tagebuch einer Schnecke;Günter Grass;Luchterhand;16;Shelf-25;Bundesprüfstelle für Jugendgefährdende Schriften Bonn Jahrestagung gnd;40.35;14;E-Book;import
3423125934;Aus dem Tagebuch einer Schnecke;Günter Grass;Luchterhand;16;Shelf-36;Bundesprüfstelle für Jugendgefährdende Schriften Bonn Jahrestagung gnd;18.64;14;Book;import
9788419017543;Le jeune homme;Annie Ernaux;Seven Stories Press;10;Shelf-26;Biography;38.60;14;Magazin;import
9788419017543;Le jeune homme;Annie Ernaux;Seven Stories Press;10;Shelf-39;Biography;32.88;14;Magazin;import
9788419017543;Le jeune homme;Annie Ernaux;Seven Stories Press;10;Shelf-4;Biography;14.41;14;E-Book;import
9780613058148;Sadako;Eleanor Coerr|Ed Young;GP Putman and Sons;9;Shelf-30;Illustrated works;19.59;14;Book;import
9780552999793;Gates of Eden;Ethan Coen;Rob Weisbach Books;9;Shelf-39;American Short stories;36.77;14;E-Book;import
9788449309670;The  meme machine;Susan J. Blackmore;Spektrum Akademischer Verlag;9;Shelf-11;Social psychology;15.48;14;DVD;import
9780985276102;Robert Motherwell;Robert Motherwell;Galerie/Edition Bernd Klüser;20;Shelf-25;Exhibitions;43.47;14;E-Book;import
1412103584;The madman, his parables and poems;Kahlil Gibran;E-Artnow;20;Shelf-8;Mysticism;20.27;14;Magazin;import
1412103584;The madman, his parables and poems;Kahlil Gibran;E-Artnow;20;Shelf-9;Mysticism;30.63;14;DVD;import
0701002395;Flamingo feather;Laurens van der Post|Post Laurens Van|Laurens Van der Post;Clarke, Irwin;21;Shelf-37;Fiction, historical, general;28.95;14;DVD;import
0701002395;Flamingo feather;Laurens van der Post|Post Laurens Van|Laurens Van der Post;Clarke, Irwin;21;Shelf-13;Fiction, historical, general;17.57;14;E-Book;import
8423325768;The Beautiful Room Is Empty;Edmund White;Destino CAT;10;Shelf-2;Gay men;43.56;14;Magazin;import
9780593538838;The Last White Man;Mohsin Hamid;Riverhead Books;8;Shelf-5;American literature;30.57;14;Book;import
0520046854;Gesammelte Schriften über Musik und Musiker;Robert Schumann;E. Schuberth & co.;19;Shelf-29;Correspondence;12.97;14;DVD;import
9780879978129;Stormqueen!;Marion Zimmer Bradley;Moewig bei Ullstein;13;Shelf-23;Fiction, science fiction, general;23.28;14;DVD;import
0156529408;Örtlich betäubt;Günter Grass;Fischer Taschenbuch;18;Shelf-23;History;44.75;14;DVD;import
0156529408;Örtlich betäubt;Günter Grass;Fischer Taschenbuch;18;Shelf-37;History;28.77;14;Book;import
1788548108;Broken Stars;Ken Liu;Head of Zeus;9;Shelf-20;Science fiction;30.30;14;E-Book;import
9783855356126;Die Konferenz der Tiere;Erich Kästner;Konstanz];18;Shelf-12;Tiere;35.98;14;E-Book;import
